course_code,course_name,track_type,completion_type,department_id,department_name,raw_classification,raw_department_token
2150568107,경영수리와통계,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150572001,빅데이터와 Business Intelligence,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150605601,창업아이템개발,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150630601,벤처중소기업브랜드전략,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150641701,경영학의이해,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150641901,회계원리,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150642001,회계원리,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150642002,회계원리,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150642004,회계원리,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150660801,벤처경영전략,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150660802,벤처경영전략,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150685101,중소기업시장조사론,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150202601,조직행동론,DOUBLE_MAJOR,REQUIRED,14,벤처중소기업학과,복필,벤처중소
2150202602,조직행동론,DOUBLE_MAJOR,REQUIRED,14,벤처중소기업학과,복필,벤처중소
2150202603,조직행동론,DOUBLE_MAJOR,REQUIRED,14,벤처중소기업학과,복필,벤처중소
2150202604,조직행동론,DOUBLE_MAJOR,REQUIRED,14,벤처중소기업학과,복필,벤처중소
2150202605,조직행동론,DOUBLE_MAJOR,REQUIRED,14,벤처중소기업학과,복필,벤처중소
2150328201,Entrepreneurship,DOUBLE_MAJOR,REQUIRED,14,벤처중소기업학과,복필,벤처중소
2150328202,Entrepreneurship,DOUBLE_MAJOR,REQUIRED,14,벤처중소기업학과,복필,벤처중소
2150328203,Entrepreneurship,DOUBLE_MAJOR,REQUIRED,14,벤처중소기업학과,복필,벤처중소
2150338201,마케팅,DOUBLE_MAJOR,REQUIRED,14,벤처중소기업학과,복필,벤처중소
2150338202,마케팅,DOUBLE_MAJOR,REQUIRED,14,벤처중소기업학과,복필,벤처중소
2150338203,마케팅,DOUBLE_MAJOR,REQUIRED,14,벤처중소기업학과,복필,벤처중소
2150338204,마케팅,DOUBLE_MAJOR,REQUIRED,14,벤처중소기업학과,복필,벤처중소
2150642701,재무회계,DOUBLE_MAJOR,REQUIRED,14,벤처중소기업학과,복필,벤처중소
2150642702,재무회계,DOUBLE_MAJOR,REQUIRED,14,벤처중소기업학과,복필,벤처중소
2150642703,재무회계,DOUBLE_MAJOR,REQUIRED,14,벤처중소기업학과,복필,벤처중소
2150643501,마케팅,DOUBLE_MAJOR,REQUIRED,14,벤처중소기업학과,복필,벤처중소
2150643502,마케팅,DOUBLE_MAJOR,REQUIRED,14,벤처중소기업학과,복필,벤처중소
2150644001,Entrepreneurship,DOUBLE_MAJOR,REQUIRED,14,벤처중소기업학과,복필,벤처중소
2150644002,Entrepreneurship,DOUBLE_MAJOR,REQUIRED,14,벤처중소기업학과,복필,벤처중소
2150352001,프랑스생활회화1,DOUBLE_MAJOR,ELECTIVE,45,불어불문학과,복선,불문
2150358501,프랑스어작문2,DOUBLE_MAJOR,ELECTIVE,45,불어불문학과,복선,불문
2150358701,프랑스명작의이해,DOUBLE_MAJOR,ELECTIVE,45,불어불문학과,복선,불문
2150368701,프랑스회화B1-1,DOUBLE_MAJOR,ELECTIVE,45,불어불문학과,복선,불문
2150368801,프랑스연극,DOUBLE_MAJOR,ELECTIVE,45,불어불문학과,복선,불문
2150368901,프랑스문학과예술,DOUBLE_MAJOR,ELECTIVE,45,불어불문학과,복선,불문
2150389801,초현실주의와현대시,DOUBLE_MAJOR,ELECTIVE,45,불어불문학과,복선,불문
2150390101,프랑스영화와시사,DOUBLE_MAJOR,ELECTIVE,45,불어불문학과,복선,불문
2150421501,중급프랑스어문법1,DOUBLE_MAJOR,ELECTIVE,45,불어불문학과,복선,불문
2150421601,프랑스소설,DOUBLE_MAJOR,ELECTIVE,45,불어불문학과,복선,불문
2150517601,프랑스어실습1,DOUBLE_MAJOR,ELECTIVE,45,불어불문학과,복선,불문
2150529801,멀티미디어프랑스어,DOUBLE_MAJOR,ELECTIVE,45,불어불문학과,복선,불문
2150560101,프랑스시와샹송,DOUBLE_MAJOR,ELECTIVE,45,불어불문학과,복선,불문
2150517501,프랑스어문법과읽기,DOUBLE_MAJOR,REQUIRED,45,불어불문학과,복필,불문
2150022001,창의적문제해결(캡스톤디자인),DOUBLE_MAJOR,ELECTIVE,46,사학과,복선,사학
2150052001,박물관학,DOUBLE_MAJOR,ELECTIVE,46,사학과,복선,사학
2150098601,AI와디지털역사연구,DOUBLE_MAJOR,ELECTIVE,46,사학과,복선,사학
2150137301,동양고대사,DOUBLE_MAJOR,ELECTIVE,46,사학과,복선,사학
2150162501,서양고대사,DOUBLE_MAJOR,ELECTIVE,46,사학과,복선,사학
2150189201,일본사,DOUBLE_MAJOR,ELECTIVE,46,사학과,복선,사학
2150214301,한국고대사,DOUBLE_MAJOR,ELECTIVE,46,사학과,복선,사학
2150214501,한국근세사,DOUBLE_MAJOR,ELECTIVE,46,사학과,복선,사학
2150215201,한국사강독,DOUBLE_MAJOR,ELECTIVE,46,사학과,복선,사학
2150215501,역사콘텐츠와대중문화,DOUBLE_MAJOR,ELECTIVE,46,사학과,복선,사학
2150216901,한국현대사,DOUBLE_MAJOR,ELECTIVE,46,사학과,복선,사학
2150234701,서양근대사,DOUBLE_MAJOR,ELECTIVE,46,사학과,복선,사학
2150234801,동양현대사,DOUBLE_MAJOR,ELECTIVE,46,사학과,복선,사학
2150576401,동양사강독,DOUBLE_MAJOR,ELECTIVE,46,사학과,복선,사학
2150607501,고고학입문,DOUBLE_MAJOR,ELECTIVE,46,사학과,복선,사학
2150518801,한국사입문,DOUBLE_MAJOR,REQUIRED,46,사학과,복필,사학
2150820601,중국사입문,DOUBLE_MAJOR,REQUIRED,46,사학과,복필,사학
2150035201,복지현장의이해,DOUBLE_MAJOR,ELECTIVE,36,사회복지학부,복선,사회복지
2150096001,사회복지와인권,DOUBLE_MAJOR,ELECTIVE,36,사회복지학부,복선,사회복지
2150337401,상담실기,DOUBLE_MAJOR,ELECTIVE,36,사회복지학부,복선,사회복지
2150427601,사회복지실천론,DOUBLE_MAJOR,ELECTIVE,36,사회복지학부,복선,사회복지
2150427602,사회복지실천론,DOUBLE_MAJOR,ELECTIVE,36,사회복지학부,복선,사회복지
2150427901,사회복지조사론,DOUBLE_MAJOR,ELECTIVE,36,사회복지학부,복선,사회복지
2150427902,사회복지조사론,DOUBLE_MAJOR,ELECTIVE,36,사회복지학부,복선,사회복지
2150428401,사회복지행정론,DOUBLE_MAJOR,ELECTIVE,36,사회복지학부,복선,사회복지
2150428402,사회복지행정론,DOUBLE_MAJOR,ELECTIVE,36,사회복지학부,복선,사회복지
2150428701,의료사회복지론,DOUBLE_MAJOR,ELECTIVE,36,사회복지학부,복선,사회복지
2150428901,아동복지론,DOUBLE_MAJOR,ELECTIVE,36,사회복지학부,복선,사회복지
2150429001,사회복지정책론,DOUBLE_MAJOR,ELECTIVE,36,사회복지학부,복선,사회복지
2150429002,사회복지정책론,DOUBLE_MAJOR,ELECTIVE,36,사회복지학부,복선,사회복지
2150429401,노인복지론,DOUBLE_MAJOR,ELECTIVE,36,사회복지학부,복선,사회복지
2150467001,프로그램개발과평가,DOUBLE_MAJOR,ELECTIVE,36,사회복지학부,복선,사회복지
2150489601,학교사회복지론,DOUBLE_MAJOR,ELECTIVE,36,사회복지학부,복선,사회복지
2150489701,사회복지현장실습,DOUBLE_MAJOR,ELECTIVE,36,사회복지학부,복선,사회복지
2150489801,산업복지론,DOUBLE_MAJOR,ELECTIVE,36,사회복지학부,복선,사회복지
2150581501,사회보장론,DOUBLE_MAJOR,ELECTIVE,36,사회복지학부,복선,사회복지
2150608001,사회복지와문화다양성,DOUBLE_MAJOR,ELECTIVE,36,사회복지학부,복선,사회복지
2150608002,사회복지와문화다양성,DOUBLE_MAJOR,ELECTIVE,36,사회복지학부,복선,사회복지
2150618101,국제사회복지론,DOUBLE_MAJOR,ELECTIVE,36,사회복지학부,복선,사회복지
2150626901,사회서비스정책,DOUBLE_MAJOR,ELECTIVE,36,사회복지학부,복선,사회복지
2150627001,사례관리론,DOUBLE_MAJOR,ELECTIVE,36,사회복지학부,복선,사회복지
2150627201,가족상담및가족치료,DOUBLE_MAJOR,ELECTIVE,36,사회복지학부,복선,사회복지
2150667101,중독과사회복지실천,DOUBLE_MAJOR,ELECTIVE,36,사회복지학부,복선,사회복지
2150386501,사회복지학개론,DOUBLE_MAJOR,REQUIRED,36,사회복지학부,복필,사회복지
2150386502,사회복지학개론,DOUBLE_MAJOR,REQUIRED,36,사회복지학부,복필,사회복지
2150059401,[심화]Co-op SAP 트랙,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150173901,실험계획법,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150173902,실험계획법,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150361701,생산시스템관리,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150361702,생산시스템관리,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150361703,생산시스템관리,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150375201,OR,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150375202,OR,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150388901,의사결정모형,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150438301,데이터애널리틱스,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150438302,데이터애널리틱스,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150468401,데이터마이닝,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150468402,데이터마이닝,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150513801,인간컴퓨터상호작용,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150539101,전공종합설계및논문,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150539102,전공종합설계및논문,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150539103,전공종합설계및논문,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150558701,경영정보시스템,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150558702,경영정보시스템,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150558703,경영정보시스템,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150613801,기초공학수학1,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150613802,기초공학수학1,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150621101,데이터구조및알고리즘,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150621102,데이터구조및알고리즘,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150621103,데이터구조및알고리즘,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150652201,산업정보시스템공학개론,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150652202,산업정보시스템공학개론,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150652203,산업정보시스템공학개론,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150660901,제품개발과경영,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150660902,제품개발과경영,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150664901,확률통계2,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150664902,확률통계2,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150664904,확률통계2,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150673101,스마트작업설계,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150673102,스마트작업설계,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
5010192801,프로그래밍1,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
5010192802,프로그래밍1,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
5010192803,프로그래밍1,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
5010196801,화학1및실험,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
5010196802,화학1및실험,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
5010196803,화학1및실험,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
5010196804,화학1및실험,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
5010224001,선형대수,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
5010224002,선형대수,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
5010224003,선형대수,DOUBLE_MAJOR,ELECTIVE,29,산업정보시스템공학과,복선,산업·정보
2150013701,소프트웨어프로젝트,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150013702,소프트웨어프로젝트,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150013703,소프트웨어프로젝트,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150029001,SW융합세미나1,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150059401,[심화]Co-op SAP 트랙,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150064501,오픈소스기반고급설계,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150156801,Co-op클라우드트랙,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150161401,프로그래밍기초1,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150161402,프로그래밍기초1,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150161403,프로그래밍기초1,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150161404,프로그래밍기초1,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150161405,프로그래밍기초1,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150161406,프로그래밍기초1,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150161407,프로그래밍기초1,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150161601,프로그래밍기초2,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150162301,이산수학,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150162302,이산수학,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150162303,이산수학,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150162304,이산수학,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150163101,확률및통계,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150163102,확률및통계,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150163103,확률및통계,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150163104,확률및통계,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150163201,자료구조,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150163202,자료구조,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150163203,자료구조,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150163204,자료구조,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150163205,자료구조,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150163206,자료구조,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150163701,머신러닝,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150163702,머신러닝,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150163703,머신러닝,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150163704,머신러닝,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150163801,컴퓨터구조,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150163802,컴퓨터구조,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150163803,컴퓨터구조,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150163804,컴퓨터구조,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150163805,컴퓨터구조,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150163806,컴퓨터구조,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150164001,고급AI수학,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150164002,고급AI수학,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150164003,고급AI수학,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150164004,고급AI수학,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150164005,고급AI수학,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150164101,고급프로그래밍,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150164102,고급프로그래밍,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150164103,고급프로그래밍,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150164104,고급프로그래밍,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150164105,고급프로그래밍,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150164106,고급프로그래밍,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150164107,고급프로그래밍,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150164108,고급프로그래밍,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150165301,프로그래밍언어,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150165302,프로그래밍언어,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150165303,프로그래밍언어,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150165601,데이터베이스,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150165602,데이터베이스,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150165603,데이터베이스,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150165604,데이터베이스,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150165701,네트워크,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150165702,네트워크,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150165703,네트워크,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150165704,네트워크,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150165801,시스템프로그래밍,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150165802,시스템프로그래밍,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150165803,시스템프로그래밍,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150166001,데이터사이언스,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150166002,데이터사이언스,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150166101,딥러닝프로그래밍,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150166102,딥러닝프로그래밍,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150166103,딥러닝프로그래밍,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150166104,딥러닝프로그래밍,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150167401,소프트웨어특강1,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150167501,캡스톤디자인,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150167502,캡스톤디자인,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150167601,고급캡스톤디자인,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150167602,고급캡스톤디자인,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150167603,고급캡스톤디자인,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150167604,고급캡스톤디자인,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150167605,고급캡스톤디자인,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150167801,시스템보안,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150167901,네트워크보안,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150168401,컴퓨터비전,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150168402,컴퓨터비전,DOUBLE_MAJOR,ELECTIVE,5,소프트웨어학부,복선,소프트
2150163301,알고리즘,DOUBLE_MAJOR,REQUIRED,5,소프트웨어학부,복필,소프트
2150163302,알고리즘,DOUBLE_MAJOR,REQUIRED,5,소프트웨어학부,복필,소프트
2150165401,운영체제,DOUBLE_MAJOR,REQUIRED,5,소프트웨어학부,복필,소프트
2150165402,운영체제,DOUBLE_MAJOR,REQUIRED,5,소프트웨어학부,복필,소프트
2150111601,다변수해석학,DOUBLE_MAJOR,ELECTIVE,55,수학과,복선,수학
2150145901,수리인공지능1,DOUBLE_MAJOR,ELECTIVE,55,수학과,복선,수학
2150146501,수리모델링,DOUBLE_MAJOR,ELECTIVE,55,수학과,복선,수학
2150150901,복소수함수론1,DOUBLE_MAJOR,ELECTIVE,55,수학과,복선,수학
2150170501,수치해석,DOUBLE_MAJOR,ELECTIVE,55,수학과,복선,수학
2150184501,위상수학1,DOUBLE_MAJOR,ELECTIVE,55,수학과,복선,수학
2150221201,현대대수1,DOUBLE_MAJOR,ELECTIVE,55,수학과,복선,수학
2150329701,미적분학1,DOUBLE_MAJOR,ELECTIVE,55,수학과,복선,수학
2150329702,미적분학1,DOUBLE_MAJOR,ELECTIVE,55,수학과,복선,수학
2150387501,화학1및실험,DOUBLE_MAJOR,ELECTIVE,55,수학과,복선,수학
2150387502,화학1및실험,DOUBLE_MAJOR,ELECTIVE,55,수학과,복선,수학
2150398601,수리통계학,DOUBLE_MAJOR,ELECTIVE,55,수학과,복선,수학
2150579701,금융수학,DOUBLE_MAJOR,ELECTIVE,55,수학과,복선,수학
2150594401,기하학,DOUBLE_MAJOR,ELECTIVE,55,수학과,복선,수학
2150676801,벡터해석,DOUBLE_MAJOR,ELECTIVE,55,수학과,복선,수학
2150908501,미분방정식1,DOUBLE_MAJOR,ELECTIVE,55,수학과,복선,수학
5010193601,프로그래밍및실습,DOUBLE_MAJOR,ELECTIVE,55,수학과,복선,수학
2150164601,선형대수1,DOUBLE_MAJOR,REQUIRED,55,수학과,복필,수학
2150217701,해석개론1,DOUBLE_MAJOR,REQUIRED,55,수학과,복필,수학
2150530201,골프1,DOUBLE_MAJOR,ELECTIVE,47,스포츠학부,복선,스포츠
2150041201,무기화학,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150041202,무기화학,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150064101,고체물리,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150064201,재료상변태,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150064202,재료상변태,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150066101,유기전자소재,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150149701,정보디스플레이공학,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150150201,고분자복합소재,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150210701,통계학,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150361401,세라믹공학,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150386701,기초공학수학1,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150386702,기초공학수학1,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150548301,스마트웨어러블,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150554101,창의설계,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150554102,창의설계,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150561501,신소재공학실험1,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150561502,신소재공학실험1,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150561503,신소재공학실험1,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150561504,신소재공학실험1,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150574301,유기신소재합성,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150577101,화학1및실험,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150577102,화학1및실험,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150577103,화학1및실험,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150577104,화학1및실험,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150672901,유기소재구조와물성,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150800801,졸업논문1,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150800802,졸업논문1,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
2150800803,졸업논문1,DOUBLE_MAJOR,ELECTIVE,30,신소재공학과,복선,신소재
