계획,이수구분(주전공),이수구분(다전공),공학인증,과목번호,과목명,수강유의사항,강좌유형정보,분반,교수명,개설학과,시간/학점(설계),수강인원,여석,강의시간(강의실),수강대상
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트/융필-빅데이터융합,,2150165002,빅데이터분석,나,,,나현식,AI소프트웨어학부,3.0/3.0,0,50,"화 10:30-11:45 (정보과학관 21206-나현식)
목 09:00-10:15 (정보과학관 21206-나현식)","3학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부
4학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트/융필-정보보호융합,,2150165901,암호응용,,,,주경호,AI소프트웨어학부,3.0/3.0,0,50,월 수 15:00-16:15 (정보과학관 21303-주경호),"3학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전필-AI소프트웨어,복필-AI소프트/부선-AI소프트/융선-빅데이터융합/융선-정보보호융합/융선-지식재산융합,,2150165401,운영체제,가,,,이은지,AI소프트웨어학부,3.0/3.0,0,50,화 목 15:00-16:15 (문화관 03307-이은지),"3학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전필-AI소프트웨어,복필-AI소프트/부선-AI소프트/융선-빅데이터융합/융선-정보보호융합/융선-지식재산융합,,2150165402,운영체제,나,,,이은지,AI소프트웨어학부,3.0/3.0,0,50,화 목 16:30-17:45 (문화관 03307-이은지),"3학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트/융선-AI모빌리티융합/융선-인공지능반도체융합,,2150168401,컴퓨터비전,가,EL+,,김성흠,AI소프트웨어학부,3.0/3.0,0,48,"월 09:00-10:15 (문화관 03408(AI융합학부 HW실습실)-김성흠)
수 10:30-11:45 (문화관 03408(AI융합학부 HW실습실)-김성흠)","3학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부
4학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트/융선-AI모빌리티융합/융선-인공지능반도체융합,,2150168402,컴퓨터비전,나,EL+,,김성흠,AI소프트웨어학부,3.0/3.0,0,48,"월 10:30-11:45 (문화관 03408(AI융합학부 HW실습실)-김성흠)
수 09:00-10:15 (문화관 03408(AI융합학부 HW실습실)-김성흠)","3학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부
4학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트,,2150165301,프로그래밍언어,가,,,양승민,AI소프트웨어학부,3.0/3.0,0,50,화 목 12:00-13:15 (정보과학관 21301-양승민),"3학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트,,2150165302,프로그래밍언어,나,,,양승민,AI소프트웨어학부,3.0/3.0,0,50,화 목 15:00-16:15 (정보과학관 21301-양승민),"3학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트,,2150165303,프로그래밍언어,다,,,유재우,AI소프트웨어학부,3.0/3.0,0,50,"화 13:30-14:45 (정보과학관 21301-유재우)
목 15:00-16:15 (정보과학관 21501-유재우)","3학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트/융선-AI모빌리티융합,,2150168601,AI가속기,가,,,신동화,AI소프트웨어학부,3.0/3.0,0,50,"월 10:30-11:45 (문화관 03411(AI SPACE)-신동화)
월 12:00-13:15 (문화관 03411(AI SPACE)-신동화)","4학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부"
